scenario,lambda,mu,servers,capacity,replications,avg_n_system_mean,avg_n_system_ci_low,avg_n_system_ci_high,avg_n_system_ci_half,avg_n_queue_mean,avg_n_queue_ci_low,avg_n_queue_ci_high,avg_n_queue_ci_half,avg_wait_queue_mean,avg_wait_queue_ci_low,avg_wait_queue_ci_high,avg_wait_queue_ci_half,avg_response_time_mean,avg_response_time_ci_low,avg_response_time_ci_high,avg_response_time_ci_half,throughput_mean,throughput_ci_low,throughput_ci_high,throughput_ci_half,utilization_mean,utilization_ci_low,utilization_ci_high,utilization_ci_half,drop_probability_mean,drop_probability_ci_low,drop_probability_ci_high,drop_probability_ci_half
MM1,4.0,8.0,1,-1,100,0.9939049159155436,0.9886900503491622,0.999119781481925,0.005214865566381411,0.49486873060606995,0.4904655524721068,0.4992719087400331,0.004403178133963153,0.12383370676019757,0.12281468462223295,0.1248527288981622,0.0010190221379646168,1.248720187033562,1.2475871558265736,1.2498532182405504,0.001133031206988384,3.9959488888888886,3.990006004079554,4.001891773698223,0.005942884809334569,0.49903618530947363,0.49797732258663346,0.5000950480323139,0.0010588627228401884,0.0,0.0,0.0,0.0
MM1,6.0,8.0,1,-1,100,3.018381281793354,2.987080322234471,3.0496822413522375,0.03130095955888314,2.267760296737743,2.2375689137634693,2.2979516797120163,0.030191382974273335,0.37761828456280233,0.3728820365685447,0.38235453255706,0.004736247994257639,1.5026414318347383,1.4978169982683671,1.5074658654011095,0.004824433566371153,6.003806666666667,5.996399956398968,6.011213376934365,0.007406710267698455,0.7506209850556131,0.749223226207721,0.7520187439035053,0.0013977588478921211,0.0,0.0,0.0,0.0
MM1,8.0,8.0,1,-1,100,159.20718542778343,141.95253177454327,176.46183908102358,17.25465365324017,158.2112709042578,140.95709893601105,175.46544287250452,17.254171968246734,19.74520336543285,17.599256449140068,21.891150281725633,2.1459469162927816,20.870175423442614,18.72416621814482,23.016184628740408,2.1460092052977946,7.969251111111111,7.9617976660070555,7.976704556215167,0.007453445104055695,0.9959145235255444,0.9951724794283914,0.9966565676226975,0.0007420440971530843,0.0,0.0,0.0,0.0
MM1,12.0,8.0,1,-1,100,10978.611035984643,10939.431371773739,11017.790700195546,39.17966421090388,10977.611035984648,10938.431371773742,11016.790700195554,39.1796642109056,913.8390759097483,910.7680942073814,916.9100576121152,3.0709817023668813,914.9641813540898,911.8931168958346,918.0352458123449,3.0710644582551847,7.9935,7.984657331791421,8.002342668208579,0.008842668208578968,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
MM1K4,4.0,8.0,1,4,100,0.8390918421927057,0.8363812190129092,0.8418024653725023,0.002710623179796566,0.3552129055926517,0.35333028399827177,0.3570955271870316,0.0018826215943798827,0.09183230376818263,0.09137832512589701,0.09228628241046825,0.00045397864228562135,1.2169386775878623,1.2163181863298596,1.2175591688458651,0.0006204912580028341,3.86776,3.862784023903608,3.872735976096392,0.004975976096391979,0.48387893660005404,0.48291747941453605,0.48484039378557203,0.0009614571855179702,0.03254949928020871,0.0320905310887224,0.03300846747169502,0.0004589681914863088
MM1K4,6.0,8.0,1,4,100,1.4437128642651857,1.4408209336527145,1.446604794877657,0.0028919306124713657,0.7713595053989121,0.7691157514585061,0.7736032593393181,0.0022437539404059842,0.14329316203417064,0.14286497734325496,0.14372134672508632,0.0004281846909156832,1.268189947915098,1.2676328337960447,1.2687470620341512,0.0005571141190533434,5.383348888888889,5.3783447279039125,5.388353049873866,0.005004160984977053,0.6723533588662728,0.6715958448687624,0.6731108728637831,0.0007575139975103257,0.10324197855446997,0.10268870387478078,0.10379525323415915,0.0005532746796891861
MM1K4,8.0,8.0,1,4,100,2.001113142672025,1.997394552892392,2.0048317324516582,0.0037185897796330886,1.2009214323760238,1.1979024714055808,1.2039403933464667,0.003018960970443047,0.18756463534544518,0.18705191309514846,0.1880773575957419,0.0005127222502967251,1.312541033789615,1.311885692202456,1.3131963753767741,0.0006553415871591759,6.402882222222222,6.397494244221867,6.408270200222577,0.005387978000355594,0.8001917102960011,0.7994146768874777,0.8009687437045245,0.0007770334085233895,0.19992021165489057,0.1991954406435522,0.20064498266622893,0.0007247710113383594
MM1K4,12.0,8.0,1,4,100,2.7571848066906868,2.7549631442089253,2.7594064691724483,0.0022216624817616238,1.8333316539144642,1.8314142185946,1.8352490892343283,0.0019174353198641407,0.2481065222141161,0.24771445066074677,0.24849859376748545,0.000392071553369346,1.3731310170629434,1.3726185719397257,1.373643462186161,0.0005124451232176586,7.389546666666666,7.38300226780229,7.396091065531042,0.006544398864375694,0.9238531527762233,0.9234751602525042,0.9242311452999423,0.00037799252371908856,0.3841827472013842,0.3835493871657714,0.38481610723699694,0.0006333600356127752
MM1K8,4.0,8.0,1,8,100,0.9811788161853567,0.9763710080756149,0.9859866242950985,0.004807808109741788,0.48245236807887915,0.47845669187637235,0.48644804428138594,0.003995676202506815,0.12082791711572936,0.11989794839712795,0.12175788583433078,0.0009299687186014154,1.2457454924905071,1.244696193634004,1.2467947913470103,0.0010492988565032853,3.9924266666666663,3.9866776777085073,3.9981756556248254,0.0057489889581588665,0.49872644810647765,0.4977267061077721,0.4997261901051832,0.0009997419987055533,0.0019979770279518324,0.0018711682951257226,0.002124785760777942,0.00012680873282610986
MM1K8,6.0,8.0,1,8,100,2.2703360821750387,2.260426961953793,2.2802452023962845,0.009909120221245796,1.540555914095692,1.5316097273923126,1.5495021007990712,0.00894618670337925,0.264127126765659,0.2627301169901883,0.2655241365411298,0.0013970097754707714,1.3892529900326844,1.3877503290148827,1.3907556510504862,0.0015026610178017026,5.832448888888889,5.825543289010588,5.83935448876719,0.006905599878301081,0.7297801680793455,0.7287023203510911,0.7308580158076,0.0010778477282545197,0.0270090848554544,0.0266193447835534,0.027398824927355403,0.0003897400719010023
MM1K8,8.0,8.0,1,8,100,3.999760278957674,3.9886568760021888,4.010863681913159,0.011103402955485444,3.110840833866606,3.1003845936651517,3.1212970740680603,0.010456240201454269,0.43745537445449856,0.43597604873318196,0.43893470017581515,0.0014793257213165738,1.562458372662671,1.5608774212209342,1.564039324104408,0.001580951441736789,7.111264444444445,7.1052767353273865,7.117252153561504,0.005987709117058251,0.8889194450910709,0.8881597200312983,0.8896791701508435,0.0007597250597726634,0.1111069634604494,0.110293815111861,0.11192011180903781,0.0008131483485884144
MM1K8,12.0,8.0,1,8,100,6.240292737634203,6.234299217746235,6.24628625752217,0.0059935198879677316,5.253645021292508,5.247775569472542,5.259514473112474,0.005869451819966046,0.6655130581666358,0.6643503348204576,0.6666757815128139,0.0011627233461781656,1.7904972963243853,1.789230239115072,1.7917643535336985,0.0012670572093131547,7.8943377777777775,7.8875295861381165,7.901145969417438,0.006808191639660961,0.9866477163416945,0.9864590608290088,0.9868363718543801,0.00018865551268569162,0.3420481339947062,0.34127779695306615,0.3428184710363462,0.0007703370416400534
MM3K8,4.0,8.0,3,8,100,0.5032302430761155,0.5021550176767708,0.5043054684754602,0.0010752253993446858,0.0029881147581119266,0.002902898848292458,0.003073330667931395,8.521590981946841e-05,0.0007466432871424698,0.0007255866054893704,0.0007676999687955692,2.1056681653099427e-05,1.1257576078242502,1.1255809753619164,1.125934240286584,0.00017663246233384525,4.0015600000000004,3.994953449038635,4.0081665509613655,0.006606550961365383,0.16674737610600118,0.16639929423036037,0.167095457981642,0.0003480818756408054,1.1129327473161176e-06,-4.2174536290467877e-07,2.647610857536914e-06,1.5346781102207964e-06
MM3K8,6.0,8.0,3,8,100,0.7651199951788122,0.7635202002544064,0.7667197901032181,0.0015997949244058664,0.014394113462445275,0.014167883962417258,0.014620342962473292,0.00022622950002801676,0.002396742985708552,0.0023601170363289604,0.0024333689350881436,3.662594937959177e-05,1.127422933344802,1.1272260748079588,1.1276197918816453,0.00019685853684315663,6.004464444444444,5.997966980581407,6.010961908307482,0.006497463863037083,0.2502419605721223,0.24975756913369326,0.25072635201055127,0.00048439143842900515,2.9985436084819244e-05,2.149119816432377e-05,3.847967400531472e-05,8.494237920495475e-06
MM3K8,8.0,8.0,3,8,100,1.0448167039679208,1.0429224108018766,1.046710997133965,0.0018942931660441808,0.04452436560350719,0.044037985333343174,0.04501074587367121,0.00048638027016401845,0.00556292409371334,0.005504577891354366,0.0056212702960723145,5.83462023589742e-05,1.1305588303002656,1.1303974278958338,1.1307202327046975,0.00016140240443179962,8.002622222222222,7.993646623896683,8.01159782054776,0.008975598325538492,0.3334307794548046,0.33291201966845213,0.33394953924115706,0.0005187597863524736,0.00024561960877751395,0.0002229236666177794,0.0002683155509372485,2.2695942159734553e-05
MM3K8,12.0,8.0,3,8,100,1.7074584272905882,1.7046814330587867,1.7102354215223896,0.0027769942318013933,0.21241162435626237,0.2110071404319214,0.21381610828060335,0.0014044839243409662,0.01776634528099409,0.017652598378143654,0.017880092183844523,0.00011374690285043617,1.1428214816343876,1.1426217536732908,1.1430212095954844,0.0001997279610967577,11.955155555555555,11.946249140170796,11.964061970940314,0.008906415384758387,0.4983489343114422,0.4978268880515141,0.49887098057137036,0.0005220462599281134,0.0037522291767206895,0.0036634649505290755,0.0038409934029123034,8.876422619161374e-05
